"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-13T14:49:25+02:00","188,748","188,738"
"2026-05-13T14:49:55+02:00","188,783","188,773"
"2026-05-13T14:50:25+02:00","188,797","188,787"
"2026-05-13T14:50:55+02:00","188,771","188,784"
"2026-05-13T14:51:25+02:00","188,784","188,786"
"2026-05-13T14:51:55+02:00","188,780","188,773"
"2026-05-13T14:52:25+02:00","188,775","188,772"
"2026-05-13T14:52:55+02:00","188,778","188,777"
"2026-05-13T14:53:25+02:00","188,786","188,782"
"2026-05-13T14:53:55+02:00","188,778","188,784"
"2026-05-13T14:54:25+02:00","188,775","188,773"
"2026-05-13T14:54:55+02:00","188,790","188,773"
"2026-05-13T14:55:25+02:00","188,768","188,774"
"2026-05-13T14:55:55+02:00","188,764","188,766"
"2026-05-13T14:56:25+02:00","188,767","188,767"
"2026-05-13T14:56:55+02:00","188,767","188,787"
"2026-05-13T14:57:25+02:00","188,799","188,782"
"2026-05-13T14:57:55+02:00","188,793","188,791"
"2026-05-13T14:58:25+02:00","188,816","188,805"
"2026-05-13T14:58:55+02:00","188,799","188,798"
"2026-05-13T14:59:25+02:00","188,800","188,804"
"2026-05-13T14:59:55+02:00","188,801","188,799"
"2026-05-13T15:00:25+02:00","188,813","188,806"
"2026-05-13T15:00:55+02:00","188,785","188,800"
"2026-05-13T15:01:25+02:00","188,787","188,785"
"2026-05-13T15:01:55+02:00","188,768","188,773"
"2026-05-13T15:02:25+02:00","188,779","188,770"
"2026-05-13T15:02:55+02:00","188,773","188,782"
"2026-05-13T15:03:25+02:00","188,771","188,771"
"2026-05-13T15:03:55+02:00","188,774","188,763"
"2026-05-13T15:04:25+02:00","188,745","188,759"
"2026-05-13T15:04:55+02:00","188,750","188,754"
"2026-05-13T15:05:25+02:00","188,732","188,736"
"2026-05-13T15:05:55+02:00","188,724","188,720"
"2026-05-13T15:06:25+02:00","188,721","188,718"
"2026-05-13T15:06:55+02:00","188,717","188,722"
"2026-05-13T15:07:25+02:00","188,726","188,716"
"2026-05-13T15:07:55+02:00","188,736","188,741"
"2026-05-13T15:08:25+02:00","188,734","188,743"
"2026-05-13T15:08:55+02:00","188,729","188,734"
"2026-05-13T15:09:25+02:00","188,727","188,735"
"2026-05-13T15:09:55+02:00","188,733","188,736"
"2026-05-13T15:10:25+02:00","188,724","188,726"
"2026-05-13T15:10:55+02:00","188,730","188,735"
"2026-05-13T15:11:25+02:00","188,737","188,728"
"2026-05-13T15:11:55+02:00","188,715","188,725"
"2026-05-13T15:12:25+02:00","188,729","188,720"
"2026-05-13T15:12:55+02:00","188,742","188,734"
"2026-05-13T15:13:25+02:00","188,744","188,753"
"2026-05-13T15:13:55+02:00","188,729","188,743"
"2026-05-13T15:14:25+02:00","188,740","188,744"
"2026-05-13T15:14:55+02:00","188,743","188,747"
"2026-05-13T15:15:25+02:00","188,743","188,741"
"2026-05-13T15:15:55+02:00","188,762","188,749"
"2026-05-13T15:16:25+02:00","188,758","188,768"
"2026-05-13T15:16:55+02:00","188,758","188,771"
"2026-05-13T15:17:25+02:00","188,777","188,763"
"2026-05-13T15:17:55+02:00","188,796","188,790"
"2026-05-13T15:18:25+02:00","188,782","188,794"
"2026-05-13T15:18:55+02:00","188,799","188,788"
"2026-05-13T15:19:25+02:00","188,816","188,806"
"2026-05-13T15:19:55+02:00","188,811","188,819"
"2026-05-13T15:20:25+02:00","188,835","188,828"
"2026-05-13T15:20:55+02:00","188,853","188,839"
"2026-05-13T15:21:25+02:00","188,831","188,833"
"2026-05-13T15:21:55+02:00","188,799","188,817"
"2026-05-13T15:22:25+02:00","188,812","188,826"
"2026-05-13T15:22:55+02:00","188,839","188,829"
"2026-05-13T15:23:25+02:00","188,838","188,840"
"2026-05-13T15:23:55+02:00","188,881","188,857"
"2026-05-13T15:24:25+02:00","188,876","188,876"
"2026-05-13T15:24:55+02:00","188,879","188,882"
"2026-05-13T15:25:25+02:00","188,882","188,875"
"2026-05-13T15:25:55+02:00","188,880","188,883"
"2026-05-13T15:26:25+02:00","188,898","188,892"
"2026-05-13T15:26:55+02:00","188,879","188,880"
"2026-05-13T15:27:25+02:00","188,904","188,896"
"2026-05-13T15:27:55+02:00","188,899","188,899"
"2026-05-13T15:28:25+02:00","188,878","188,883"
"2026-05-13T15:28:55+02:00","188,874","188,885"
"2026-05-13T15:29:25+02:00","188,884","188,877"
"2026-05-13T15:29:55+02:00","188,870","188,874"
"2026-05-13T15:30:25+02:00","188,879","188,880"
"2026-05-13T15:30:55+02:00","188,881","188,879"
"2026-05-13T15:31:25+02:00","188,879","188,877"
"2026-05-13T15:31:55+02:00","188,916","188,901"
"2026-05-13T15:32:25+02:00","188,851","188,896"
"2026-05-13T15:32:55+02:00","188,049","188,529"
"2026-05-13T15:33:25+02:00","186,288","187,205"
"2026-05-13T15:33:55+02:00","183,751","185,004"
"2026-05-13T15:34:25+02:00","180,825","182,243"
"2026-05-13T15:34:55+02:00","177,637","179,170"
"2026-05-13T15:35:25+02:00","174,424","175,985"
"2026-05-13T15:35:55+02:00","171,203","172,754"
"2026-05-13T15:36:25+02:00","168,029","169,554"
"2026-05-13T15:36:55+02:00","164,933","166,419"
"2026-05-13T15:37:25+02:00","161,911","163,361"
"2026-05-13T15:37:55+02:00","158,973","160,373"
"2026-05-13T15:38:25+02:00","156,131","157,496"
"2026-05-13T15:38:55+02:00","153,369","154,695"
"2026-05-13T15:39:25+02:00","150,684","151,970"
"2026-05-13T15:39:55+02:00","148,102","149,336"
"2026-05-13T15:40:25+02:00","145,560","146,791"
"2026-05-13T15:40:55+02:00","143,131","144,301"
"2026-05-13T15:41:25+02:00","140,780","141,900"
"2026-05-13T15:41:55+02:00","138,438","139,554"
"2026-05-13T15:42:25+02:00","136,204","137,280"
"2026-05-13T15:42:55+02:00","134,007","135,069"
"2026-05-13T15:43:25+02:00","131,887","132,911"
"2026-05-13T15:43:55+02:00","129,824","130,818"
"2026-05-13T15:44:25+02:00","127,798","128,761"
"2026-05-13T15:44:55+02:00","125,811","126,769"
"2026-05-13T15:45:25+02:00","123,896","124,823"
"2026-05-13T15:45:55+02:00","121,997","122,914"
"2026-05-13T15:46:25+02:00","120,153","121,041"
"2026-05-13T15:46:55+02:00","118,372","119,228"
"2026-05-13T15:47:25+02:00","116,634","117,471"
"2026-05-13T15:47:55+02:00","114,929","115,737"
"2026-05-13T15:48:25+02:00","113,238","114,032"
"2026-05-13T15:48:55+02:00","111,584","112,376"
"2026-05-13T15:49:25+02:00","109,964","110,750"
"2026-05-13T15:49:55+02:00","108,409","109,170"
"2026-05-13T15:50:25+02:00","106,871","107,618"
"2026-05-13T15:50:55+02:00","105,358","106,092"
"2026-05-13T15:51:25+02:00","103,907","104,610"
"2026-05-13T15:51:55+02:00","102,442","103,143"
"2026-05-13T15:52:25+02:00","101,019","101,702"
"2026-05-13T15:52:55+02:00","99,674","100,313"
"2026-05-13T15:53:25+02:00","98,325","98,957"
"2026-05-13T15:53:55+02:00","96,946","97,608"
"2026-05-13T15:54:25+02:00","95,640","96,284"
"2026-05-13T15:54:55+02:00","94,379","94,987"
"2026-05-13T15:55:25+02:00","93,109","93,724"
"2026-05-13T15:55:55+02:00","91,912","92,482"
"2026-05-13T15:56:25+02:00","90,689","91,274"
"2026-05-13T15:56:55+02:00","89,507","90,082"
"2026-05-13T15:57:25+02:00","88,352","88,915"
"2026-05-13T15:57:55+02:00","87,222","87,769"
"2026-05-13T15:58:25+02:00","86,111","86,649"
"2026-05-13T15:58:55+02:00","85,015","85,548"
"2026-05-13T15:59:25+02:00","83,957","84,468"
"2026-05-13T15:59:55+02:00","82,902","83,414"
"2026-05-13T16:00:25+02:00","81,884","82,373"
"2026-05-13T16:00:55+02:00","80,875","81,358"
"2026-05-13T16:01:25+02:00","79,891","80,366"
"2026-05-13T16:01:55+02:00","78,915","79,391"
"2026-05-13T16:02:25+02:00","77,998","78,426"
"2026-05-13T16:02:55+02:00","77,032","77,494"
"2026-05-13T16:03:25+02:00","76,158","76,569"
"2026-05-13T16:03:55+02:00","75,226","75,660"
"2026-05-13T16:04:25+02:00","74,358","74,775"
"2026-05-13T16:04:55+02:00","73,487","73,908"
"2026-05-13T16:05:25+02:00","72,623","73,031"
"2026-05-13T16:05:55+02:00","71,812","72,194"
"2026-05-13T16:06:25+02:00","70,969","71,368"
"2026-05-13T16:06:55+02:00","70,185","70,555"
"2026-05-13T16:07:25+02:00","69,380","69,762"
"2026-05-13T16:07:55+02:00","68,631","68,987"
"2026-05-13T16:08:25+02:00","67,851","68,218"
"2026-05-13T16:08:55+02:00","67,125","67,472"
"2026-05-13T16:09:25+02:00","66,388","66,742"
"2026-05-13T16:09:55+02:00","65,676","66,024"
"2026-05-13T16:10:25+02:00","64,963","65,306"
"2026-05-13T16:10:55+02:00","64,284","64,619"
"2026-05-13T16:11:25+02:00","63,618","63,943"
"2026-05-13T16:11:55+02:00","62,949","63,271"
"2026-05-13T16:12:25+02:00","62,302","62,617"
"2026-05-13T16:12:55+02:00","61,670","61,979"
"2026-05-13T16:13:25+02:00","61,049","61,341"
"2026-05-13T16:13:55+02:00","60,413","60,715"
"2026-05-13T16:14:25+02:00","59,815","60,107"
"2026-05-13T16:14:55+02:00","59,221","59,507"
"2026-05-13T16:15:25+02:00","58,636","58,916"
"2026-05-13T16:15:55+02:00","58,059","58,342"
"2026-05-13T16:16:25+02:00","57,507","57,777"
"2026-05-13T16:16:55+02:00","56,959","57,218"
"2026-05-13T16:17:25+02:00","56,404","56,680"
"2026-05-13T16:17:55+02:00","55,892","56,149"
"2026-05-13T16:18:25+02:00","55,358","55,615"
"2026-05-13T16:18:55+02:00","54,871","55,107"
"2026-05-13T16:19:25+02:00","54,359","54,608"
"2026-05-13T16:19:55+02:00","53,877","54,111"
"2026-05-13T16:20:25+02:00","53,403","53,632"
"2026-05-13T16:20:55+02:00","52,911","53,149"
"2026-05-13T16:21:25+02:00","52,449","52,674"
"2026-05-13T16:21:55+02:00","51,984","52,205"
"2026-05-13T16:22:25+02:00","51,541","51,755"
"2026-05-13T16:22:55+02:00","51,079","51,309"
"2026-05-13T16:23:25+02:00","50,669","50,870"
"2026-05-13T16:23:55+02:00","50,250","50,450"
"2026-05-13T16:24:25+02:00","49,835","50,031"
"2026-05-13T16:24:55+02:00","49,410","49,607"
"2026-05-13T16:25:25+02:00","49,044","49,227"
"2026-05-13T16:25:55+02:00","48,643","48,835"
"2026-05-13T16:26:25+02:00","48,255","48,446"
"2026-05-13T16:26:55+02:00","47,883","48,070"
"2026-05-13T16:27:25+02:00","47,525","47,704"
"2026-05-13T16:27:55+02:00","47,148","47,333"
"2026-05-13T16:28:25+02:00","46,804","46,973"
"2026-05-13T16:28:55+02:00","46,474","46,628"
"2026-05-13T16:29:25+02:00","46,131","46,289"
"2026-05-13T16:29:55+02:00","45,802","45,951"
"2026-05-13T16:30:25+02:00","45,462","45,629"
"2026-05-13T16:30:55+02:00","45,161","45,314"
"2026-05-13T16:31:25+02:00","44,846","45,000"
"2026-05-13T16:31:55+02:00","44,542","44,692"
"2026-05-13T16:32:25+02:00","44,233","44,381"
"2026-05-13T16:32:55+02:00","43,930","44,069"
"2026-05-13T16:33:25+02:00","43,649","43,791"
"2026-05-13T16:33:55+02:00","43,348","43,501"
"2026-05-13T16:34:25+02:00","43,080","43,217"
"2026-05-13T16:34:55+02:00","42,816","42,943"
"2026-05-13T16:35:25+02:00","42,555","42,676"
"2026-05-13T16:35:55+02:00","42,299","42,412"
"2026-05-13T16:36:25+02:00","42,052","42,159"
"2026-05-13T16:36:55+02:00","41,780","41,906"
"2026-05-13T16:37:25+02:00","41,520","41,646"
"2026-05-13T16:37:55+02:00","41,265","41,383"
"2026-05-13T16:38:25+02:00","41,017","41,137"
"2026-05-13T16:38:55+02:00","40,766","40,887"
"2026-05-13T16:39:25+02:00","40,527","40,641"
"2026-05-13T16:39:55+02:00","40,317","40,413"
"2026-05-13T16:40:25+02:00","40,076","40,183"
"2026-05-13T16:40:55+02:00","39,838","39,945"
"2026-05-13T16:41:25+02:00","39,631","39,730"
"2026-05-13T16:41:55+02:00","39,403","39,506"
"2026-05-13T16:42:25+02:00","39,163","39,269"
"2026-05-13T16:42:55+02:00","38,944","39,049"
"2026-05-13T16:43:25+02:00","38,744","38,840"
"2026-05-13T16:43:55+02:00","38,531","38,625"
"2026-05-13T16:44:25+02:00","38,315","38,412"
"2026-05-13T16:44:55+02:00","38,102","38,209"
"2026-05-13T16:45:25+02:00","37,911","38,005"
"2026-05-13T16:45:55+02:00","37,710","37,808"
"2026-05-13T16:46:25+02:00","37,539","37,624"
"2026-05-13T16:46:55+02:00","37,345","37,434"
"2026-05-13T16:47:25+02:00","37,175","37,245"
"2026-05-13T16:47:55+02:00","36,993","37,071"
"2026-05-13T16:48:25+02:00","36,797","36,892"
"2026-05-13T16:48:55+02:00","36,626","36,708"
"2026-05-13T16:49:25+02:00","36,465","36,539"
"2026-05-13T16:49:55+02:00","36,300","36,372"
"2026-05-13T16:50:25+02:00","36,124","36,201"
"2026-05-13T16:50:55+02:00","35,960","36,030"
"2026-05-13T16:51:25+02:00","35,806","35,881"
"2026-05-13T16:51:55+02:00","35,648","35,722"
"2026-05-13T16:52:25+02:00","35,497","35,559"
"2026-05-13T16:52:55+02:00","35,346","35,411"
"2026-05-13T16:53:25+02:00","35,204","35,266"
"2026-05-13T16:53:55+02:00","35,050","35,123"
"2026-05-13T16:54:25+02:00","34,904","34,983"
"2026-05-13T16:54:55+02:00","34,754","34,835"
"2026-05-13T16:55:25+02:00","34,619","34,695"
"2026-05-13T16:55:55+02:00","34,494","34,555"
"2026-05-13T16:56:25+02:00","34,370","34,434"
"2026-05-13T16:56:55+02:00","34,235","34,298"
"2026-05-13T16:57:25+02:00","34,112","34,164"
"2026-05-13T16:57:55+02:00","33,977","34,043"
"2026-05-13T16:58:25+02:00","33,857","33,917"
"2026-05-13T16:58:55+02:00","33,757","33,802"
"2026-05-13T16:59:25+02:00","33,645","33,693"
"2026-05-13T16:59:55+02:00","33,528","33,576"
"2026-05-13T17:00:25+02:00","33,407","33,465"
"2026-05-13T17:00:55+02:00","33,307","33,352"
"2026-05-13T17:01:25+02:00","33,209","33,257"
"2026-05-13T17:01:55+02:00","33,096","33,150"
"2026-05-13T17:02:25+02:00","33,010","33,056"
"2026-05-13T17:02:55+02:00","32,911","32,955"
"2026-05-13T17:03:25+02:00","32,806","32,858"
"2026-05-13T17:03:55+02:00","32,715","32,757"
"2026-05-13T17:04:25+02:00","32,622","32,667"
"2026-05-13T17:04:55+02:00","32,530","32,574"
"2026-05-13T17:05:25+02:00","32,442","32,485"
"2026-05-13T17:05:55+02:00","32,361","32,398"
"2026-05-13T17:06:25+02:00","32,250","32,308"
"2026-05-13T17:06:55+02:00","32,187","32,217"
"2026-05-13T17:07:25+02:00","32,094","32,137"
"2026-05-13T17:07:55+02:00","32,000","32,042"
"2026-05-13T17:08:25+02:00","31,929","31,958"
"2026-05-13T17:08:55+02:00","31,843","31,885"
"2026-05-13T17:09:25+02:00","31,757","31,796"
"2026-05-13T17:09:55+02:00","31,683","31,719"
"2026-05-13T17:10:25+02:00","31,623","31,650"
"2026-05-13T17:10:55+02:00","31,557","31,579"
"2026-05-13T17:11:25+02:00","31,454","31,500"
"2026-05-13T17:11:55+02:00","31,388","31,426"
"2026-05-13T17:12:25+02:00","31,324","31,365"
"2026-05-13T17:12:55+02:00","31,254","31,284"
"2026-05-13T17:13:25+02:00","31,183","31,211"
"2026-05-13T17:13:55+02:00","31,105","31,139"
"2026-05-13T17:14:25+02:00","31,028","31,062"
"2026-05-13T17:14:55+02:00","30,951","30,980"
"2026-05-13T17:15:25+02:00","30,881","30,920"
"2026-05-13T17:15:55+02:00","30,802","30,848"
"2026-05-13T17:16:25+02:00","30,745","30,774"
"2026-05-13T17:16:55+02:00","30,670","30,710"
"2026-05-13T17:17:25+02:00","30,628","30,650"
"2026-05-13T17:17:55+02:00","30,535","30,577"
"2026-05-13T17:18:25+02:00","30,461","30,500"
"2026-05-13T17:18:55+02:00","30,406","30,436"
"2026-05-13T17:19:25+02:00","30,325","30,364"
"2026-05-13T17:19:55+02:00","30,261","30,295"
"2026-05-13T17:20:25+02:00","30,212","30,236"
"2026-05-13T17:20:55+02:00","30,128","30,168"
"2026-05-13T17:21:25+02:00","30,064","30,095"
"2026-05-13T17:21:55+02:00","30,007","30,041"
"2026-05-13T17:22:25+02:00","29,948","29,979"
"2026-05-13T17:22:55+02:00","29,871","29,910"
"2026-05-13T17:23:25+02:00","29,851","29,869"
"2026-05-13T17:23:55+02:00","29,773","29,812"
"2026-05-13T17:24:25+02:00","29,729","29,745"
"2026-05-13T17:24:55+02:00","29,670","29,694"
"2026-05-13T17:25:25+02:00","29,603","29,641"
"2026-05-13T17:25:55+02:00","29,556","29,583"
"2026-05-13T17:26:25+02:00","29,515","29,538"
"2026-05-13T17:26:55+02:00","29,477","29,486"
"2026-05-13T17:27:25+02:00","29,403","29,437"
"2026-05-13T17:27:55+02:00","29,362","29,386"
"2026-05-13T17:28:25+02:00","29,316","29,341"
"2026-05-13T17:28:55+02:00","29,256","29,290"
"2026-05-13T17:29:25+02:00","29,228","29,243"
"2026-05-13T17:29:55+02:00","29,193","29,209"
"2026-05-13T17:30:25+02:00","29,141","29,169"
"2026-05-13T17:30:55+02:00","29,103","29,118"
"2026-05-13T17:31:25+02:00","29,075","29,089"
"2026-05-13T17:31:55+02:00","29,024","29,050"
"2026-05-13T17:32:25+02:00","28,987","29,004"
"2026-05-13T17:32:55+02:00","28,951","28,964"
"2026-05-13T17:33:25+02:00","28,909","28,928"
"2026-05-13T17:33:55+02:00","28,870","28,883"
"2026-05-13T17:34:25+02:00","28,822","28,843"
"2026-05-13T17:34:55+02:00","28,793","28,819"
"2026-05-13T17:35:25+02:00","28,756","28,780"
"2026-05-13T17:35:55+02:00","28,710","28,735"
"2026-05-13T17:36:25+02:00","28,684","28,713"
"2026-05-13T17:36:55+02:00","28,670","28,677"
"2026-05-13T17:37:25+02:00","28,633","28,642"
"2026-05-13T17:37:55+02:00","28,620","28,630"
"2026-05-13T17:38:25+02:00","28,590","28,599"
"2026-05-13T17:38:55+02:00","28,549","28,573"
"2026-05-13T17:39:25+02:00","28,535","28,547"
"2026-05-13T17:39:55+02:00","28,501","28,528"
"2026-05-13T17:40:25+02:00","28,477","28,489"
"2026-05-13T17:40:55+02:00","28,446","28,456"
"2026-05-13T17:41:25+02:00","28,435","28,437"
"2026-05-13T17:41:55+02:00","28,405","28,416"
"2026-05-13T17:42:25+02:00","28,386","28,387"
"2026-05-13T17:42:55+02:00","28,365","28,380"
"2026-05-13T17:43:25+02:00","28,337","28,359"
"2026-05-13T17:43:55+02:00","28,333","28,330"
"2026-05-13T17:44:25+02:00","28,310","28,319"
"2026-05-13T17:44:55+02:00","28,297","28,303"
"2026-05-13T17:45:25+02:00","28,282","28,277"
"2026-05-13T17:45:55+02:00","28,260","28,266"
"2026-05-13T17:46:25+02:00","28,260","28,260"
"2026-05-13T17:46:55+02:00","28,233","28,244"
"2026-05-13T17:47:25+02:00","28,229","28,231"
"2026-05-13T17:47:55+02:00","28,217","28,227"
"2026-05-13T17:48:25+02:00","28,189","28,205"
"2026-05-13T17:48:55+02:00","28,196","28,191"
"2026-05-13T17:49:25+02:00","28,181","28,186"
"2026-05-13T17:49:55+02:00","28,167","28,176"
"2026-05-13T17:50:25+02:00","28,152","28,152"
"2026-05-13T17:50:55+02:00","28,144","28,149"
"2026-05-13T17:51:25+02:00","28,123","28,136"
"2026-05-13T17:51:55+02:00","28,088","28,103"
"2026-05-13T17:52:25+02:00","28,089","28,085"
"2026-05-13T17:52:55+02:00","28,046","28,068"
"2026-05-13T17:53:25+02:00","28,029","28,042"
"2026-05-13T17:53:55+02:00","28,014","28,022"
"2026-05-13T17:54:25+02:00","27,987","28,003"
"2026-05-13T17:54:55+02:00","27,981","27,976"
"2026-05-13T17:55:25+02:00","27,958","27,963"
"2026-05-13T17:55:55+02:00","27,939","27,946"
"2026-05-13T17:56:25+02:00","27,911","27,924"
"2026-05-13T17:56:55+02:00","27,889","27,890"
"2026-05-13T17:57:25+02:00","27,881","27,879"
"2026-05-13T17:57:55+02:00","27,822","27,844"
"2026-05-13T17:58:25+02:00","27,813","27,819"
"2026-05-13T17:58:55+02:00","27,793","27,803"
"2026-05-13T17:59:25+02:00","27,773","27,783"
"2026-05-13T17:59:55+02:00","27,747","27,761"
"2026-05-13T18:00:25+02:00","27,733","27,737"
"2026-05-13T18:00:55+02:00","27,714","27,730"
"2026-05-13T18:01:25+02:00","27,693","27,701"
"2026-05-13T18:01:55+02:00","27,664","27,678"
"2026-05-13T18:02:25+02:00","27,645","27,662"
"2026-05-13T18:02:55+02:00","27,640","27,646"
"2026-05-13T18:03:25+02:00","27,623","27,626"
"2026-05-13T18:03:55+02:00","27,615","27,617"
"2026-05-13T18:04:25+02:00","27,593","27,597"
"2026-05-13T18:04:55+02:00","27,576","27,584"
"2026-05-13T18:05:25+02:00","27,567","27,576"
"2026-05-13T18:05:55+02:00","27,548","27,560"
"2026-05-13T18:06:25+02:00","27,544","27,550"
"2026-05-13T18:06:55+02:00","27,536","27,546"
"2026-05-13T18:07:25+02:00","27,524","27,531"
"2026-05-13T18:07:55+02:00","27,522","27,516"
"2026-05-13T18:08:25+02:00","27,521","27,512"
"2026-05-13T18:08:55+02:00","27,502","27,506"
"2026-05-13T18:09:25+02:00","27,470","27,484"
"2026-05-13T18:09:55+02:00","27,476","27,474"
"2026-05-13T18:10:25+02:00","27,473","27,471"
"2026-05-13T18:10:55+02:00","27,448","27,457"
"2026-05-13T18:11:25+02:00","27,431","27,441"
"2026-05-13T18:11:55+02:00","27,453","27,449"
"2026-05-13T18:12:25+02:00","27,429","27,436"
"2026-05-13T18:12:55+02:00","27,426","27,427"
"2026-05-13T18:13:25+02:00","27,433","27,430"
"2026-05-13T18:13:55+02:00","27,415","27,427"
"2026-05-13T18:14:25+02:00","27,420","27,420"
"2026-05-13T18:14:55+02:00","27,431","27,415"
"2026-05-13T18:15:25+02:00","27,421","27,424"
"2026-05-13T18:15:55+02:00","27,413","27,421"
"2026-05-13T18:16:25+02:00","27,417","27,417"
"2026-05-13T18:16:55+02:00","27,414","27,423"
"2026-05-13T18:17:25+02:00","27,396","27,406"
"2026-05-13T18:17:55+02:00","27,401","27,393"
"2026-05-13T18:18:25+02:00","27,406","27,403"
"2026-05-13T18:18:55+02:00","27,408","27,402"
"2026-05-13T18:19:25+02:00","27,397","27,401"
"2026-05-13T18:19:55+02:00","27,409","27,405"
"2026-05-13T18:20:25+02:00","27,397","27,400"
"2026-05-13T18:20:55+02:00","27,388","27,394"
"2026-05-13T18:21:25+02:00","27,389","27,391"
"2026-05-13T18:21:55+02:00","27,382","27,395"
"2026-05-13T18:22:25+02:00","27,382","27,390"
"2026-05-13T18:22:55+02:00","27,383","27,386"
"2026-05-13T18:23:25+02:00","27,396","27,392"
"2026-05-13T18:23:55+02:00","27,387","27,384"
"2026-05-13T18:24:25+02:00","27,384","27,392"
"2026-05-13T18:24:55+02:00","27,399","27,391"
"2026-05-13T18:25:25+02:00","27,386","27,384"
"2026-05-13T18:25:55+02:00","27,402","27,389"
"2026-05-13T18:26:25+02:00","27,398","27,398"
"2026-05-13T18:26:55+02:00","27,377","27,390"
"2026-05-13T18:27:25+02:00","27,389","27,380"
"2026-05-13T18:27:55+02:00","27,394","27,389"
"2026-05-13T18:28:25+02:00","27,361","27,374"
"2026-05-13T18:28:55+02:00","27,336","27,352"
"2026-05-13T18:29:25+02:00","27,351","27,348"
"2026-05-13T18:29:55+02:00","27,338","27,350"
"2026-05-13T18:30:25+02:00","27,331","27,337"
"2026-05-13T18:30:55+02:00","27,325","27,330"
"2026-05-13T18:31:25+02:00","27,316","27,321"
"2026-05-13T18:31:55+02:00","27,293","27,306"
