"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-13T05:07:59+02:00","24,983","24,974"
"2026-05-13T05:08:29+02:00","24,963","24,968"
"2026-05-13T05:08:59+02:00","24,979","24,967"
"2026-05-13T05:09:29+02:00","24,964","24,971"
"2026-05-13T05:09:59+02:00","24,955","24,961"
"2026-05-13T05:10:29+02:00","24,958","24,958"
"2026-05-13T05:10:59+02:00","24,957","24,959"
"2026-05-13T05:11:29+02:00","24,953","24,960"
"2026-05-13T05:11:59+02:00","24,946","24,953"
"2026-05-13T05:12:29+02:00","24,942","24,953"
"2026-05-13T05:12:59+02:00","24,952","24,952"
"2026-05-13T05:13:29+02:00","24,943","24,948"
"2026-05-13T05:13:59+02:00","24,941","24,945"
"2026-05-13T05:14:29+02:00","24,929","24,933"
"2026-05-13T05:14:59+02:00","24,923","24,930"
"2026-05-13T05:15:29+02:00","24,920","24,921"
"2026-05-13T05:15:59+02:00","24,930","24,918"
"2026-05-13T05:16:29+02:00","24,930","24,923"
"2026-05-13T05:16:59+02:00","24,931","24,928"
"2026-05-13T05:17:29+02:00","24,916","24,920"
"2026-05-13T05:17:59+02:00","24,933","24,922"
"2026-05-13T05:18:29+02:00","24,943","24,930"
"2026-05-13T05:18:59+02:00","24,945","24,940"
"2026-05-13T05:19:29+02:00","24,931","24,940"
"2026-05-13T05:19:59+02:00","24,946","24,944"
"2026-05-13T05:20:29+02:00","24,948","24,952"
"2026-05-13T05:20:59+02:00","24,960","24,953"
"2026-05-13T05:21:29+02:00","24,972","24,964"
"2026-05-13T05:21:59+02:00","24,981","24,972"
"2026-05-13T05:22:29+02:00","24,986","24,970"
"2026-05-13T05:22:59+02:00","24,985","24,986"
"2026-05-13T05:23:29+02:00","24,999","24,997"
"2026-05-13T05:23:59+02:00","25,013","25,009"
"2026-05-13T05:24:29+02:00","25,008","25,009"
"2026-05-13T05:24:59+02:00","25,011","25,010"
"2026-05-13T05:25:29+02:00","25,017","25,012"
"2026-05-13T05:25:59+02:00","25,031","25,020"
"2026-05-13T05:26:29+02:00","25,030","25,033"
"2026-05-13T05:26:59+02:00","25,027","25,029"
"2026-05-13T05:27:29+02:00","25,031","25,031"
"2026-05-13T05:27:59+02:00","25,025","25,024"
"2026-05-13T05:28:29+02:00","25,018","25,021"
"2026-05-13T05:28:59+02:00","25,021","25,021"
"2026-05-13T05:29:29+02:00","25,035","25,022"
"2026-05-13T05:29:59+02:00","25,032","25,021"
"2026-05-13T05:30:29+02:00","25,017","25,030"
"2026-05-13T05:30:59+02:00","25,020","25,028"
"2026-05-13T05:31:29+02:00","25,023","25,023"
"2026-05-13T05:31:59+02:00","25,028","25,031"
"2026-05-13T05:32:29+02:00","25,026","25,032"
"2026-05-13T05:32:59+02:00","25,018","25,025"
"2026-05-13T05:33:29+02:00","25,022","25,020"
"2026-05-13T05:33:59+02:00","25,020","25,019"
"2026-05-13T05:34:29+02:00","25,014","25,013"
"2026-05-13T05:34:59+02:00","25,008","25,016"
"2026-05-13T05:35:29+02:00","25,010","25,011"
"2026-05-13T05:35:59+02:00","25,009","25,006"
"2026-05-13T05:36:29+02:00","24,994","25,000"
"2026-05-13T05:36:59+02:00","24,999","24,990"
"2026-05-13T05:37:29+02:00","24,983","24,988"
"2026-05-13T05:37:59+02:00","24,983","24,995"
"2026-05-13T05:38:29+02:00","24,985","24,987"
"2026-05-13T05:38:59+02:00","24,974","24,977"
"2026-05-13T05:39:29+02:00","24,972","24,974"
"2026-05-13T05:39:59+02:00","24,968","24,968"
"2026-05-13T05:40:29+02:00","24,964","24,960"
"2026-05-13T05:40:59+02:00","24,942","24,945"
"2026-05-13T05:41:29+02:00","24,932","24,939"
"2026-05-13T05:41:59+02:00","24,933","24,935"
"2026-05-13T05:42:29+02:00","24,929","24,931"
"2026-05-13T05:42:59+02:00","24,910","24,920"
"2026-05-13T05:43:29+02:00","24,926","24,918"
"2026-05-13T05:43:59+02:00","24,915","24,921"
"2026-05-13T05:44:29+02:00","24,915","24,916"
"2026-05-13T05:44:59+02:00","24,914","24,922"
"2026-05-13T05:45:29+02:00","24,909","24,919"
"2026-05-13T05:45:59+02:00","24,902","24,902"
"2026-05-13T05:46:29+02:00","24,887","24,903"
"2026-05-13T05:46:59+02:00","24,893","24,894"
"2026-05-13T05:47:29+02:00","24,898","24,892"
"2026-05-13T05:47:59+02:00","24,884","24,888"
"2026-05-13T05:48:29+02:00","24,873","24,882"
"2026-05-13T05:48:59+02:00","24,888","24,880"
"2026-05-13T05:49:29+02:00","24,864","24,871"
"2026-05-13T05:49:59+02:00","24,859","24,868"
"2026-05-13T05:50:29+02:00","24,873","24,873"
"2026-05-13T05:50:59+02:00","24,864","24,864"
"2026-05-13T05:51:29+02:00","24,867","24,869"
"2026-05-13T05:51:59+02:00","24,863","24,870"
"2026-05-13T05:52:29+02:00","24,871","24,865"
"2026-05-13T05:52:59+02:00","24,878","24,872"
"2026-05-13T05:53:29+02:00","24,864","24,873"
"2026-05-13T05:53:59+02:00","24,874","24,875"
"2026-05-13T05:54:29+02:00","24,868","24,872"
"2026-05-13T05:54:59+02:00","24,870","24,874"
"2026-05-13T05:55:29+02:00","24,862","24,873"
"2026-05-13T05:55:59+02:00","24,869","24,870"
"2026-05-13T05:56:29+02:00","24,873","24,875"
"2026-05-13T05:56:59+02:00","24,896","24,889"
"2026-05-13T05:57:29+02:00","24,886","24,889"
"2026-05-13T05:57:59+02:00","24,915","24,892"
"2026-05-13T05:58:29+02:00","24,901","24,907"
"2026-05-13T05:58:59+02:00","24,903","24,907"
"2026-05-13T05:59:29+02:00","24,910","24,905"
"2026-05-13T05:59:59+02:00","24,914","24,912"
"2026-05-13T06:00:29+02:00","24,936","24,923"
"2026-05-13T06:00:59+02:00","24,936","24,936"
"2026-05-13T06:01:29+02:00","24,939","24,934"
"2026-05-13T06:01:59+02:00","24,962","24,946"
"2026-05-13T06:02:29+02:00","24,961","24,958"
"2026-05-13T06:02:59+02:00","24,954","24,956"
"2026-05-13T06:03:29+02:00","24,970","24,962"
"2026-05-13T06:03:59+02:00","24,968","24,968"
"2026-05-13T06:04:29+02:00","24,965","24,969"
"2026-05-13T06:04:59+02:00","24,970","24,977"
"2026-05-13T06:05:29+02:00","24,988","24,977"
"2026-05-13T06:05:59+02:00","24,995","24,990"
"2026-05-13T06:06:29+02:00","24,987","24,990"
"2026-05-13T06:06:59+02:00","24,992","24,985"
"2026-05-13T06:07:29+02:00","25,002","24,991"
"2026-05-13T06:07:59+02:00","25,000","24,999"
"2026-05-13T06:08:29+02:00","25,009","25,006"
"2026-05-13T06:08:59+02:00","25,029","25,022"
"2026-05-13T06:09:29+02:00","25,045","25,035"
"2026-05-13T06:09:59+02:00","25,043","25,046"
"2026-05-13T06:10:29+02:00","25,040","25,046"
"2026-05-13T06:10:59+02:00","25,037","25,045"
"2026-05-13T06:11:29+02:00","25,041","25,041"
"2026-05-13T06:11:59+02:00","25,037","25,037"
"2026-05-13T06:12:29+02:00","25,022","25,028"
"2026-05-13T06:12:59+02:00","25,013","25,023"
"2026-05-13T06:13:29+02:00","25,011","25,012"
"2026-05-13T06:13:59+02:00","25,010","25,008"
"2026-05-13T06:14:29+02:00","25,003","25,004"
"2026-05-13T06:14:59+02:00","24,989","24,992"
"2026-05-13T06:15:29+02:00","24,978","24,988"
"2026-05-13T06:15:59+02:00","24,985","24,986"
"2026-05-13T06:16:29+02:00","24,971","24,984"
"2026-05-13T06:16:59+02:00","24,963","24,972"
"2026-05-13T06:17:29+02:00","24,962","24,958"
"2026-05-13T06:17:59+02:00","24,976","24,967"
"2026-05-13T06:18:29+02:00","24,948","24,958"
"2026-05-13T06:18:59+02:00","24,963","24,950"
"2026-05-13T06:19:29+02:00","24,959","24,950"
"2026-05-13T06:19:59+02:00","24,944","24,944"
"2026-05-13T06:20:29+02:00","24,923","24,937"
"2026-05-13T06:20:59+02:00","24,927","24,933"
"2026-05-13T06:21:29+02:00","24,925","24,926"
"2026-05-13T06:21:59+02:00","24,904","24,911"
"2026-05-13T06:22:29+02:00","24,902","24,915"
"2026-05-13T06:22:59+02:00","24,911","24,912"
"2026-05-13T06:23:29+02:00","24,895","24,903"
"2026-05-13T06:23:59+02:00","24,895","24,890"
"2026-05-13T06:24:29+02:00","24,885","24,886"
"2026-05-13T06:24:59+02:00","24,876","24,877"
"2026-05-13T06:25:29+02:00","24,875","24,871"
"2026-05-13T06:25:59+02:00","24,866","24,862"
"2026-05-13T06:26:29+02:00","24,862","24,859"
"2026-05-13T06:26:59+02:00","24,860","24,858"
"2026-05-13T06:27:29+02:00","24,864","24,856"
"2026-05-13T06:27:59+02:00","24,846","24,854"
"2026-05-13T06:28:29+02:00","24,862","24,852"
"2026-05-13T06:28:59+02:00","24,853","24,854"
"2026-05-13T06:29:29+02:00","24,827","24,842"
"2026-05-13T06:29:59+02:00","24,840","24,832"
"2026-05-13T06:30:29+02:00","24,846","24,837"
"2026-05-13T06:30:59+02:00","24,848","24,836"
"2026-05-13T06:31:29+02:00","24,844","24,840"
"2026-05-13T06:31:59+02:00","24,840","24,841"
"2026-05-13T06:32:29+02:00","24,837","24,840"
"2026-05-13T06:32:59+02:00","24,842","24,842"
"2026-05-13T06:33:29+02:00","24,821","24,835"
"2026-05-13T06:33:59+02:00","24,830","24,836"
"2026-05-13T06:34:29+02:00","24,823","24,825"
"2026-05-13T06:34:59+02:00","24,835","24,831"
"2026-05-13T06:35:29+02:00","24,832","24,833"
"2026-05-13T06:35:59+02:00","24,834","24,829"
"2026-05-13T06:36:29+02:00","24,856","24,847"
"2026-05-13T06:36:59+02:00","24,837","24,853"
"2026-05-13T06:37:29+02:00","24,854","24,850"
"2026-05-13T06:37:59+02:00","24,864","24,861"
"2026-05-13T06:38:29+02:00","24,852","24,857"
"2026-05-13T06:38:59+02:00","24,860","24,860"
"2026-05-13T06:39:29+02:00","24,861","24,855"
"2026-05-13T06:39:59+02:00","24,862","24,870"
"2026-05-13T06:40:29+02:00","24,877","24,876"
"2026-05-13T06:40:59+02:00","24,877","24,877"
"2026-05-13T06:41:29+02:00","24,881","24,874"
"2026-05-13T06:41:59+02:00","24,914","24,898"
"2026-05-13T06:42:29+02:00","24,911","24,913"
"2026-05-13T06:42:59+02:00","24,921","24,908"
"2026-05-13T06:43:29+02:00","24,921","24,927"
"2026-05-13T06:43:59+02:00","24,938","24,933"
"2026-05-13T06:44:29+02:00","24,942","24,935"
"2026-05-13T06:44:59+02:00","24,945","24,941"
"2026-05-13T06:45:29+02:00","24,947","24,939"
"2026-05-13T06:45:59+02:00","24,935","24,938"
"2026-05-13T06:46:29+02:00","24,955","24,940"
"2026-05-13T06:46:59+02:00","24,915","24,938"
"2026-05-13T06:47:29+02:00","24,947","24,938"
"2026-05-13T06:47:59+02:00","24,931","24,943"
"2026-05-13T06:48:29+02:00","24,932","24,936"
"2026-05-13T06:48:59+02:00","24,937","24,931"
"2026-05-13T06:49:29+02:00","24,936","24,932"
"2026-05-13T06:49:59+02:00","24,938","24,936"
"2026-05-13T06:50:29+02:00","24,941","24,935"
"2026-05-13T06:50:59+02:00","24,924","24,923"
"2026-05-13T06:51:29+02:00","24,911","24,912"
"2026-05-13T06:51:59+02:00","24,895","24,905"
"2026-05-13T06:52:29+02:00","24,888","24,899"
"2026-05-13T06:52:59+02:00","24,896","24,893"
"2026-05-13T06:53:29+02:00","24,888","24,889"
"2026-05-13T06:53:59+02:00","24,893","24,892"
"2026-05-13T06:54:29+02:00","24,866","24,880"
"2026-05-13T06:54:59+02:00","24,874","24,878"
"2026-05-13T06:55:29+02:00","24,872","24,875"
"2026-05-13T06:55:59+02:00","24,872","24,870"
"2026-05-13T06:56:29+02:00","24,868","24,870"
"2026-05-13T06:56:59+02:00","24,856","24,862"
"2026-05-13T06:57:29+02:00","24,871","24,865"
"2026-05-13T06:57:59+02:00","24,852","24,864"
"2026-05-13T06:58:29+02:00","24,843","24,848"
"2026-05-13T06:58:59+02:00","24,831","24,839"
"2026-05-13T06:59:29+02:00","24,823","24,830"
"2026-05-13T06:59:59+02:00","24,819","24,825"
"2026-05-13T07:00:29+02:00","24,823","24,822"
"2026-05-13T07:00:59+02:00","24,817","24,818"
"2026-05-13T07:01:29+02:00","24,807","24,811"
"2026-05-13T07:01:59+02:00","24,812","24,811"
"2026-05-13T07:02:29+02:00","24,811","24,813"
"2026-05-13T07:02:59+02:00","24,813","24,811"
"2026-05-13T07:03:29+02:00","24,797","24,807"
"2026-05-13T07:03:59+02:00","24,797","24,807"
"2026-05-13T07:04:29+02:00","24,795","24,802"
"2026-05-13T07:04:59+02:00","24,808","24,798"
"2026-05-13T07:05:29+02:00","24,790","24,791"
"2026-05-13T07:05:59+02:00","24,798","24,788"
"2026-05-13T07:06:29+02:00","24,793","24,788"
"2026-05-13T07:06:59+02:00","24,796","24,789"
"2026-05-13T07:07:29+02:00","24,789","24,790"
"2026-05-13T07:07:59+02:00","24,795","24,788"
"2026-05-13T07:08:29+02:00","24,790","24,790"
"2026-05-13T07:08:59+02:00","24,801","24,792"
"2026-05-13T07:09:29+02:00","24,780","24,786"
"2026-05-13T07:09:59+02:00","24,782","24,783"
"2026-05-13T07:10:29+02:00","24,780","24,779"
"2026-05-13T07:10:59+02:00","24,781","24,779"
"2026-05-13T07:11:29+02:00","24,789","24,789"
"2026-05-13T07:11:59+02:00","24,790","24,785"
"2026-05-13T07:12:29+02:00","24,797","24,794"
"2026-05-13T07:12:59+02:00","24,793","24,799"
"2026-05-13T07:13:29+02:00","24,805","24,798"
"2026-05-13T07:13:59+02:00","24,795","24,794"
"2026-05-13T07:14:29+02:00","24,785","24,789"
"2026-05-13T07:14:59+02:00","24,799","24,793"
"2026-05-13T07:15:29+02:00","24,808","24,804"
"2026-05-13T07:15:59+02:00","24,815","24,809"
"2026-05-13T07:16:29+02:00","24,816","24,814"
"2026-05-13T07:16:59+02:00","24,818","24,819"
"2026-05-13T07:17:29+02:00","24,839","24,831"
"2026-05-13T07:17:59+02:00","24,828","24,831"
"2026-05-13T07:18:29+02:00","24,844","24,837"
"2026-05-13T07:18:59+02:00","24,842","24,839"
"2026-05-13T07:19:29+02:00","24,838","24,845"
"2026-05-13T07:19:59+02:00","24,866","24,852"
"2026-05-13T07:20:29+02:00","24,868","24,867"
"2026-05-13T07:20:59+02:00","24,880","24,872"
"2026-05-13T07:21:29+02:00","24,877","24,879"
"2026-05-13T07:21:59+02:00","24,885","24,885"
"2026-05-13T07:22:29+02:00","24,904","24,897"
"2026-05-13T07:22:59+02:00","24,899","24,900"
"2026-05-13T07:23:29+02:00","24,912","24,910"
"2026-05-13T07:23:59+02:00","24,909","24,902"
"2026-05-13T07:24:29+02:00","24,928","24,924"
"2026-05-13T07:24:59+02:00","24,926","24,916"
"2026-05-13T07:25:29+02:00","24,929","24,929"
"2026-05-13T07:25:59+02:00","24,938","24,928"
"2026-05-13T07:26:29+02:00","24,943","24,934"
"2026-05-13T07:26:59+02:00","24,938","24,940"
"2026-05-13T07:27:29+02:00","24,940","24,937"
"2026-05-13T07:27:59+02:00","24,943","24,947"
"2026-05-13T07:28:29+02:00","24,935","24,944"
"2026-05-13T07:28:59+02:00","24,952","24,944"
"2026-05-13T07:29:29+02:00","24,926","24,943"
"2026-05-13T07:29:59+02:00","24,938","24,940"
"2026-05-13T07:30:29+02:00","24,933","24,934"
"2026-05-13T07:30:59+02:00","24,907","24,928"
"2026-05-13T07:31:29+02:00","24,923","24,919"
"2026-05-13T07:31:59+02:00","24,903","24,908"
"2026-05-13T07:32:29+02:00","24,901","24,902"
"2026-05-13T07:32:59+02:00","24,895","24,902"
"2026-05-13T07:33:29+02:00","24,872","24,888"
"2026-05-13T07:33:59+02:00","24,856","24,874"
"2026-05-13T07:34:29+02:00","24,866","24,862"
"2026-05-13T07:34:59+02:00","24,865","24,860"
"2026-05-13T07:35:29+02:00","24,860","24,863"
"2026-05-13T07:35:59+02:00","24,862","24,857"
"2026-05-13T07:36:29+02:00","24,859","24,854"
"2026-05-13T07:36:59+02:00","24,851","24,850"
"2026-05-13T07:37:29+02:00","24,845","24,844"
"2026-05-13T07:37:59+02:00","24,839","24,836"
"2026-05-13T07:38:29+02:00","24,827","24,836"
"2026-05-13T07:38:59+02:00","24,836","24,829"
"2026-05-13T07:39:29+02:00","24,833","24,826"
"2026-05-13T07:39:59+02:00","24,818","24,822"
"2026-05-13T07:40:29+02:00","24,830","24,827"
"2026-05-13T07:40:59+02:00","24,809","24,820"
"2026-05-13T07:41:29+02:00","24,813","24,807"
"2026-05-13T07:41:59+02:00","24,800","24,800"
"2026-05-13T07:42:29+02:00","24,797","24,795"
"2026-05-13T07:42:59+02:00","24,782","24,789"
"2026-05-13T07:43:29+02:00","24,778","24,784"
"2026-05-13T07:43:59+02:00","24,784","24,783"
"2026-05-13T07:44:29+02:00","24,779","24,782"
"2026-05-13T07:44:59+02:00","24,786","24,785"
"2026-05-13T07:45:29+02:00","24,772","24,781"
"2026-05-13T07:45:59+02:00","24,762","24,773"
"2026-05-13T07:46:29+02:00","24,773","24,765"
"2026-05-13T07:46:59+02:00","24,760","24,765"
"2026-05-13T07:47:29+02:00","24,746","24,750"
"2026-05-13T07:47:59+02:00","24,747","24,748"
"2026-05-13T07:48:29+02:00","24,738","24,745"
"2026-05-13T07:48:59+02:00","24,743","24,742"
"2026-05-13T07:49:29+02:00","24,729","24,731"
"2026-05-13T07:49:59+02:00","24,714","24,720"
"2026-05-13T07:50:29+02:00","24,732","24,728"
"2026-05-13T07:50:59+02:00","24,730","24,725"
"2026-05-13T07:51:29+02:00","24,721","24,727"
"2026-05-13T07:51:59+02:00","24,736","24,731"
"2026-05-13T07:52:29+02:00","24,753","24,741"
"2026-05-13T07:52:59+02:00","24,756","24,748"
"2026-05-13T07:53:29+02:00","24,754","24,759"
"2026-05-13T07:53:59+02:00","24,788","24,768"
"2026-05-13T07:54:29+02:00","24,795","24,784"
"2026-05-13T07:54:59+02:00","24,793","24,793"
"2026-05-13T07:55:29+02:00","24,805","24,796"
"2026-05-13T07:55:59+02:00","24,812","24,805"
"2026-05-13T07:56:29+02:00","24,831","24,824"
"2026-05-13T07:56:59+02:00","24,837","24,835"
"2026-05-13T07:57:29+02:00","24,846","24,852"
"2026-05-13T07:57:59+02:00","24,855","24,848"
"2026-05-13T07:58:29+02:00","24,844","24,848"
"2026-05-13T07:58:59+02:00","24,862","24,849"
"2026-05-13T07:59:29+02:00","24,862","24,866"
"2026-05-13T07:59:59+02:00","24,876","24,872"
"2026-05-13T08:00:29+02:00","24,879","24,877"
"2026-05-13T08:00:59+02:00","24,893","24,887"
"2026-05-13T08:01:29+02:00","24,888","24,895"
"2026-05-13T08:01:59+02:00","24,900","24,891"
"2026-05-13T08:02:29+02:00","24,905","24,899"
"2026-05-13T08:02:59+02:00","24,911","24,899"
"2026-05-13T08:03:29+02:00","24,908","24,915"
"2026-05-13T08:03:59+02:00","24,914","24,913"
"2026-05-13T08:04:29+02:00","24,914","24,917"
"2026-05-13T08:04:59+02:00","24,913","24,913"
"2026-05-13T08:05:29+02:00","24,901","24,909"
"2026-05-13T08:05:59+02:00","24,909","24,909"
"2026-05-13T08:06:29+02:00","24,900","24,910"
"2026-05-13T08:06:59+02:00","24,896","24,909"
"2026-05-13T08:07:29+02:00","24,879","24,897"
"2026-05-13T08:07:59+02:00","24,890","24,888"
"2026-05-13T08:08:29+02:00","24,892","24,882"
"2026-05-13T08:08:59+02:00","24,895","24,886"
"2026-05-13T08:09:29+02:00","24,887","24,888"
"2026-05-13T08:09:59+02:00","24,894","24,893"
"2026-05-13T08:10:29+02:00","24,883","24,883"
"2026-05-13T08:10:59+02:00","24,875","24,882"
"2026-05-13T08:11:29+02:00","24,874","24,878"
"2026-05-13T08:11:59+02:00","24,866","24,871"
"2026-05-13T08:12:29+02:00","24,869","24,867"
"2026-05-13T08:12:59+02:00","24,849","24,859"
"2026-05-13T08:13:29+02:00","24,850","24,852"
"2026-05-13T08:13:59+02:00","24,853","24,850"
"2026-05-13T08:14:29+02:00","24,829","24,836"
"2026-05-13T08:14:59+02:00","24,814","24,829"
"2026-05-13T08:15:29+02:00","24,828","24,827"
"2026-05-13T08:15:59+02:00","24,829","24,825"
"2026-05-13T08:16:29+02:00","24,829","24,815"
"2026-05-13T08:16:59+02:00","24,814","24,821"
"2026-05-13T08:17:29+02:00","24,801","24,812"
"2026-05-13T08:17:59+02:00","24,799","24,802"
"2026-05-13T08:18:29+02:00","24,787","24,793"
"2026-05-13T08:18:59+02:00","24,792","24,794"
"2026-05-13T08:19:29+02:00","24,784","24,789"
"2026-05-13T08:19:59+02:00","24,790","24,791"
"2026-05-13T08:20:29+02:00","24,782","24,787"
"2026-05-13T08:20:59+02:00","24,795","24,786"
"2026-05-13T08:21:29+02:00","24,777","24,785"
"2026-05-13T08:21:59+02:00","24,774","24,776"
"2026-05-13T08:22:29+02:00","24,788","24,777"
"2026-05-13T08:22:59+02:00","24,776","24,779"
"2026-05-13T08:23:29+02:00","24,768","24,770"
"2026-05-13T08:23:59+02:00","24,758","24,765"
"2026-05-13T08:24:29+02:00","24,753","24,758"
"2026-05-13T08:24:59+02:00","24,753","24,760"
"2026-05-13T08:25:29+02:00","24,760","24,757"
"2026-05-13T08:25:59+02:00","24,752","24,757"
"2026-05-13T08:26:29+02:00","24,748","24,744"
"2026-05-13T08:26:59+02:00","24,740","24,742"
"2026-05-13T08:27:29+02:00","24,744","24,748"
"2026-05-13T08:27:59+02:00","24,757","24,750"
"2026-05-13T08:28:29+02:00","24,750","24,750"
"2026-05-13T08:28:59+02:00","24,761","24,752"
"2026-05-13T08:29:29+02:00","24,753","24,750"
"2026-05-13T08:29:59+02:00","24,756","24,753"
"2026-05-13T08:30:29+02:00","24,767","24,757"
"2026-05-13T08:30:59+02:00","24,776","24,769"
"2026-05-13T08:31:29+02:00","24,790","24,785"
"2026-05-13T08:31:59+02:00","24,799","24,787"
"2026-05-13T08:32:29+02:00","24,793","24,800"
"2026-05-13T08:32:59+02:00","24,820","24,808"
"2026-05-13T08:33:29+02:00","24,816","24,826"
"2026-05-13T08:33:59+02:00","24,826","24,827"
"2026-05-13T08:34:29+02:00","24,834","24,836"
"2026-05-13T08:34:59+02:00","24,840","24,838"
"2026-05-13T08:35:29+02:00","24,847","24,845"
"2026-05-13T08:35:59+02:00","24,876","24,862"
"2026-05-13T08:36:29+02:00","24,881","24,875"
"2026-05-13T08:36:59+02:00","24,897","24,895"
"2026-05-13T08:37:29+02:00","24,914","24,910"
"2026-05-13T08:37:59+02:00","24,921","24,920"
"2026-05-13T08:38:29+02:00","24,934","24,936"
"2026-05-13T08:38:59+02:00","24,950","24,942"
"2026-05-13T08:39:29+02:00","24,944","24,948"
"2026-05-13T08:39:59+02:00","24,941","24,945"
"2026-05-13T08:40:29+02:00","24,957","24,944"
"2026-05-13T08:40:59+02:00","24,957","24,954"
"2026-05-13T08:41:29+02:00","24,968","24,966"
"2026-05-13T08:41:59+02:00","24,982","24,970"
"2026-05-13T08:42:29+02:00","24,970","24,970"
"2026-05-13T08:42:59+02:00","24,970","24,975"
"2026-05-13T08:43:29+02:00","24,974","24,970"
"2026-05-13T08:43:59+02:00","24,959","24,972"
"2026-05-13T08:44:29+02:00","24,983","24,978"
"2026-05-13T08:44:59+02:00","24,982","24,970"
"2026-05-13T08:45:29+02:00","24,968","24,979"
"2026-05-13T08:45:59+02:00","24,982","24,970"
"2026-05-13T08:46:29+02:00","24,990","24,980"
"2026-05-13T08:46:59+02:00","24,974","24,977"
"2026-05-13T08:47:29+02:00","24,975","24,972"
"2026-05-13T08:47:59+02:00","24,989","24,985"
"2026-05-13T08:48:29+02:00","24,969","24,979"
"2026-05-13T08:48:59+02:00","24,967","24,973"
"2026-05-13T08:49:29+02:00","24,959","24,968"
"2026-05-13T08:49:59+02:00","24,946","24,953"
"2026-05-13T08:50:29+02:00","24,950","24,948"
"2026-05-13T08:50:59+02:00","24,952","24,950"
"2026-05-13T08:51:29+02:00","24,930","24,945"
"2026-05-13T08:51:59+02:00","24,923","24,941"
"2026-05-13T08:52:29+02:00","24,930","24,939"
"2026-05-13T08:52:59+02:00","24,944","24,939"
"2026-05-13T08:53:29+02:00","24,951","24,941"
"2026-05-13T08:53:59+02:00","24,933","24,935"
"2026-05-13T08:54:29+02:00","24,944","24,929"
"2026-05-13T08:54:59+02:00","24,921","24,935"
"2026-05-13T08:55:29+02:00","24,914","24,917"
"2026-05-13T08:55:59+02:00","24,921","24,912"
"2026-05-13T08:56:29+02:00","24,906","24,911"
"2026-05-13T08:56:59+02:00","24,910","24,908"
"2026-05-13T08:57:29+02:00","24,895","24,903"
"2026-05-13T08:57:59+02:00","24,893","24,897"
"2026-05-13T08:58:29+02:00","24,892","24,895"
"2026-05-13T08:58:59+02:00","24,899","24,890"
"2026-05-13T08:59:29+02:00","24,888","24,885"
"2026-05-13T08:59:59+02:00","24,888","24,882"
"2026-05-13T09:00:29+02:00","24,896","24,883"
"2026-05-13T09:00:59+02:00","24,877","24,880"
"2026-05-13T09:01:29+02:00","24,880","24,880"
"2026-05-13T09:01:59+02:00","24,881","24,876"
"2026-05-13T09:02:29+02:00","24,878","24,871"
"2026-05-13T09:02:59+02:00","24,873","24,867"
"2026-05-13T09:03:29+02:00","24,862","24,862"
"2026-05-13T09:03:59+02:00","24,861","24,865"
"2026-05-13T09:04:29+02:00","24,860","24,862"
"2026-05-13T09:04:59+02:00","24,868","24,864"
"2026-05-13T09:05:29+02:00","24,873","24,865"
"2026-05-13T09:05:59+02:00","24,896","24,879"
"2026-05-13T09:06:29+02:00","24,897","24,891"
"2026-05-13T09:06:59+02:00","24,908","24,900"
"2026-05-13T09:07:29+02:00","24,923","24,915"
"2026-05-13T09:07:59+02:00","24,931","24,921"
"2026-05-13T09:08:29+02:00","24,944","24,939"
"2026-05-13T09:08:59+02:00","24,965","24,951"
"2026-05-13T09:09:29+02:00","24,970","24,971"
"2026-05-13T09:09:59+02:00","24,977","24,971"
"2026-05-13T09:10:29+02:00","24,976","24,974"
